,Recipe_ID,RECIPE_NM_KO,Ingredient,TF-IDF Value
294,27,구운감자와도미구이,바질,0.23366100957674507
295,27,구운감자와도미구이,블랙올리브,0.35922573231106614
296,27,구운감자와도미구이,스위트마조람,0.35922573231106614
297,27,구운감자와도미구이,오레가노,0.2964433709439056
298,27,구운감자와도미구이,케이퍼,0.3196144725250493
299,27,구운감자와도미구이,화이트와인,0.2568321111578888
300,28,쇠고기산적,다진마늘,0.08673275257944951
301,28,쇠고기산적,다진파,0.14074423657306048
302,28,쇠고기산적,설탕,0.08286672187348054
303,28,쇠고기산적,참기름,0.08717295427192234
304,28,쇠고기산적,깨소금,0.12318033558170956
305,28,쇠고기산적,마늘,0.15381144113338505
306,28,쇠고기산적,쇠고기,0.16479579848003395
307,28,쇠고기산적,후춧가루,0.09696380226063835
308,28,쇠고기산적,실파,0.19642806229949744
309,28,쇠고기산적,꼬치,0.39666265330252465
310,28,쇠고기산적,꿀,0.3354853054368686
311,28,쇠고기산적,느타리버섯,0.2903997049175427
312,28,쇠고기산적,배즙,0.43244910769750694
313,28,쇠고기산적,생강즙,0.24356631943604803
314,28,쇠고기산적,햇살담은간장,0.493626455563163
315,29,쇠고기양송이볶음,설탕,0.12368113674517173
316,29,쇠고기양송이볶음,소금,0.06414061514198645
317,29,쇠고기양송이볶음,마늘,0.22956831709639713
318,29,쇠고기양송이볶음,쇠고기,0.24596280902673967
319,29,쇠고기양송이볶음,간장,0.1375603989799477
320,29,쇠고기양송이볶음,물엿,0.4040355537430579
321,29,쇠고기양송이볶음,식용유,0.23240135431221765
322,29,쇠고기양송이볶음,양파,0.1809120847017291
323,29,쇠고기양송이볶음,후춧가루,0.14472146376249667
324,29,쇠고기양송이볶음,양송이버섯,0.46282546845356065
325,29,쇠고기양송이볶음,토마토케첩,0.44730977333308525
326,29,쇠고기양송이볶음,피망,0.4040355537430579
327,30,팥국수,소금,0.06913699617777536
328,30,팥국수,팥,0.5656153881396141
329,30,팥국수,물,0.16755880466743014
330,30,팥국수,밀가루,0.3235536803766922
331,30,팥국수,날콩가루,0.7365706832017599
332,31,죽순표고버섯볶음나물,다진마늘,0.1699342116612584
333,31,죽순표고버섯볶음나물,다진파,0.2757581210858013
334,31,죽순표고버섯볶음나물,설탕,0.16235955432895186
335,31,죽순표고버섯볶음나물,소금,0.08419911041320759
336,31,죽순표고버섯볶음나물,참기름,0.17079669238921405
337,31,죽순표고버섯볶음나물,표고버섯,0.3909268627963302
338,31,죽순표고버섯볶음나물,간장,0.1805792351158108
339,31,죽순표고버섯볶음나물,물,0.20406299195615418
340,31,죽순표고버섯볶음나물,식용유,0.3050795077128
341,31,죽순표고버섯볶음나물,후춧가루,0.18997975743645312
342,31,죽순표고버섯볶음나물,대파,0.249328091815427
343,31,죽순표고버섯볶음나물,죽순,0.6434698972196122
344,32,부추표고버섯볶음,소금,0.07581228923429412
345,32,부추표고버섯볶음,돼지고기,0.4296818733628441
346,32,부추표고버섯볶음,부추,0.5123019041462733
347,32,부추표고버섯볶음,표고버섯,0.35198780897240556
348,32,부추표고버섯볶음,간장,0.16259227841153054
349,32,부추표고버섯볶음,식용유,0.2746914517822607
350,32,부추표고버섯볶음,대파,0.22449326742507694
351,32,부추표고버섯볶음,청주,0.38603821710568986
352,32,부추표고버섯볶음,생강,0.3492319443875876
353,33,두부드레싱과 채소샐러드,소금,0.03961192650778344
354,33,두부드레싱과 채소샐러드,당근,0.14091577573125139
355,33,두부드레싱과 채소샐러드,깨소금,0.11354226043919426
356,33,두부드레싱과 채소샐러드,상추,0.2808994201595845
357,33,두부드레싱과 채소샐러드,두부,0.18537954086764877
358,33,두부드레싱과 채소샐러드,레몬즙,0.3656263321177746
359,33,두부드레싱과 채소샐러드,꿀,0.3092357212987787
360,33,두부드레싱과 채소샐러드,연겨자,0.5113939464776399
361,33,두부드레싱과 채소샐러드,적양배추잎,0.5113939464776399
362,33,두부드레싱과 채소샐러드,파프리카,0.3163144844161348
363,34,콩나물무침,다진마늘,0.16852732327812334
364,34,콩나물무침,다진파,0.27347511466044344
365,34,콩나물무침,소금,0.08350202446946142
366,34,콩나물무침,참기름,0.16938266351267875
367,34,콩나물무침,콩나물,0.5259972424726631
368,34,콩나물무침,깨소금,0.2393473240350634
369,34,콩나물무침,후춧가루,0.18840691162067968
370,34,콩나물무침,실고추,0.7012056925203807
371,35,우엉조림,소금,0.07890116633164304
372,35,우엉조림,깨소금,0.226159582892877
373,35,우엉조림,간장,0.16921689785072264
374,35,우엉조림,물,0.19122301876409925
375,35,우엉조림,물엿,0.4970154458171169
376,35,우엉조림,우엉,0.7939782706176295
377,36,바질토마토두부샐러드,소금,0.050959226959474795
378,36,바질토마토두부샐러드,간장,0.10929068230382986
379,36,바질토마토두부샐러드,식초,0.21175925297719544
380,36,바질토마토두부샐러드,두부,0.23848368230364972
381,36,바질토마토두부샐러드,바질,0.4279285473310902
382,36,바질토마토두부샐러드,다진양파,0.45423096241128713
383,36,바질토마토두부샐러드,참빛고운포도씨유,0.5853443720943725
384,36,바질토마토두부샐러드,토마토,0.38944269568981743
385,37,멸치볶음,설탕,0.13684831430424926
386,37,멸치볶음,당근,0.2524659166148762
387,37,멸치볶음,청고추,0.2908604169356921
388,37,멸치볶음,깨소금,0.20342329102297177
389,37,멸치볶음,간장,0.15220517219381638
390,37,멸치볶음,식용유,0.2571429598450316
391,37,멸치볶음,청주,0.3613764065674015
392,37,멸치볶음,잔멸치,0.7560891871236447
393,38,갈치무조림,고추장,0.253468575209736
394,38,갈치무조림,설탕,0.11598042248046979
395,38,갈치무조림,참기름,0.12200743358431074
396,38,갈치무조림,홍고추,0.21012699145730498
397,38,갈치무조림,고춧가루,0.18408418166274612
398,38,갈치무조림,깨소금,0.17240343335730246
399,38,갈치무조림,마늘,0.2152747872929782
400,38,갈치무조림,간장,0.12899552518787102
401,38,갈치무조림,물,0.1457709841439441
402,38,갈치무조림,감자,0.35230669121661784
403,38,갈치무조림,대파,0.17810579454051934
404,38,갈치무조림,무,0.26869140761529087
405,38,갈치무조림,생강,0.2770694802900521
406,38,갈치무조림,갈치,0.6407937416061572
407,39,닭불고기,고추장,0.3409918056465416
408,39,닭불고기,고춧가루,0.24764883553791595
409,39,닭불고기,깨소금,0.23193470035299135
410,39,닭불고기,마늘,0.2896096226858349
411,39,닭불고기,간장,0.17353795048454793
412,39,닭불고기,후춧가루,0.18257192039787867
413,39,닭불고기,대파,0.23960609880822353
414,39,닭불고기,생강즙,0.45860795108004976
415,39,닭불고기,닭,0.5945981350479311
416,40,두부다시마말이,소금,0.04125998054786282
417,40,두부다시마말이,참기름,0.0836952809956632
418,40,두부다시마말이,당근,0.14677857600326483
419,40,두부다시마말이,표고버섯,0.1915653820504439
420,40,두부다시마말이,깨소금,0.11826618571962187
421,40,두부다시마말이,다시마,0.23898677977029723
422,40,두부다시마말이,후춧가루,0.09309553340703923
423,40,두부다시마말이,두부,0.19309225590600868
424,40,두부다시마말이,고추,0.36777560790376385
425,40,두부다시마말이,들깻가루,0.4151970056236172
426,40,두부다시마말이,양념간장,0.5326704895258304
427,40,두부다시마말이,초고추장,0.4739337475747238
428,41,팥칼국수,설탕,0.12339681293545139
429,41,팥칼국수,소금,0.06399316578523813
430,41,팥칼국수,팥,0.5235332933879399
431,41,팥칼국수,물,0.15509233780257964
432,41,팥칼국수,칼국수면,0.8261581923333231
433,42,콩나물잡채,계란,0.24872321186681068
434,42,콩나물잡채,다진마늘,0.13683808623147972
435,42,콩나물잡채,다진파,0.22205189398464342
436,42,콩나물잡채,미나리,0.3616436435787816
437,42,콩나물잡채,설탕,0.1307386574991524
438,42,콩나물잡채,소금,0.06780062130339753
439,42,콩나물잡채,참기름,0.13753259154074754
440,42,콩나물잡채,콩나물,0.42709072109459034
441,42,콩나물잡채,당근,0.2411944580416141
442,42,콩나물잡채,진간장,0.36516909835949746
443,42,콩나물잡채,표고버섯,0.31479054887522434
444,42,콩나물잡채,깨소금,0.19434136333805682
445,42,콩나물잡채,쇠고기,0.2599979939797221
446,42,콩나물잡채,식용유,0.24566269249583295
447,42,콩나물잡채,양파,0.19123533063905432
448,42,콩나물잡채,후춧가루,0.15297959237393308
449,43,양배추말이찜,다진마늘,0.09216458714932091
450,43,양배추말이찜,다진파,0.14955866234638532
451,43,양배추말이찜,소금,0.045665767791610204
452,43,양배추말이찜,참기름,0.09263235746725272
453,43,양배추말이찜,깨소금,0.13089478237651386
454,43,양배추말이찜,쇠고기,0.17511650765311634
455,43,양배추말이찜,간장,0.09793796369482397
456,43,양배추말이찜,물,0.11067448527424364
457,43,양배추말이찜,양파,0.12880277547069088
458,43,양배추말이찜,후춧가루,0.10303637942994986
459,43,양배추말이찜,녹말가루,0.2804405066963472
460,43,양배추말이찜,청주,0.23253131859077517
461,43,양배추말이찜,육수,0.2839800873054133
462,43,양배추말이찜,무명실,0.5245409275035633
463,43,양배추말이찜,밤,0.32382892791859125
464,43,양배추말이찜,양배추,0.335567698020725
465,43,양배추말이찜,파슬리가루,0.3945234925382964
466,44,마늘장아찌,소금,0.15513394232566596
467,44,마늘장아찌,마늘,0.5552462817108196
468,44,마늘장아찌,간장,0.3327109812465995
469,44,마늘장아찌,물,0.3759789892027539
470,44,마늘장아찌,식초,0.6446535730303575
471,45,오징어불고기,고추장,0.325906558456345
472,45,오징어불고기,다진마늘,0.15608337009078874
473,45,오징어불고기,다진파,0.2532818815482121
474,45,오징어불고기,설탕,0.14912610096792356
475,45,오징어불고기,참기름,0.15687555253210914
476,45,오징어불고기,고춧가루,0.2366930183053862
477,45,오징어불고기,깨소금,0.22167406584837288
478,45,오징어불고기,간장,0.1658607487553865
479,45,오징어불고기,물엿,0.48715793182156597
480,45,오징어불고기,오징어,0.44306105836203713
481,45,오징어불고기,생강즙,0.438319445048901
482,46,생선탕수,계란,0.1450208491584462
483,46,생선탕수,설탕,0.07622863578376103
484,46,생선탕수,소금,0.039531910194832064
485,46,생선탕수,당근,0.14063112507664408
486,46,생선탕수,마늘,0.14149028778323683
487,46,생선탕수,간장,0.08478286849607759
488,46,생선탕수,식용유,0.14323637912561815
489,46,생선탕수,양파,0.11150189735095067
490,46,생선탕수,후춧가루,0.08919646149415579
491,46,생선탕수,식초,0.16427344508731323
492,46,생선탕수,녹말가루,0.24277154336491855
493,46,생선탕수,청주,0.20129755062839988
494,46,생선탕수,육수,0.24583568505204634
495,46,생선탕수,생강즙,0.22405530029085807
496,46,생선탕수,토마토케첩,0.2756913033891206
497,46,생선탕수,피망,0.24902001938603704
498,46,생선탕수,대구살,0.4540842263774322
499,46,생선탕수,목이버섯,0.3796904736167115
500,46,생선탕수,파인애플,0.39780752490747856
501,47,갈비구이,설탕,0.07098059415874663
502,47,갈비구이,참기름,0.07466915486582659
503,47,갈비구이,마늘,0.1317492382132552
504,47,갈비구이,간장,0.0789459016084933
505,47,갈비구이,물엿,0.23187597090920184
506,47,갈비구이,양파,0.1038254304622368
