,Ingredient,TF-IDF Value,Recipe_ID
2887,참기름,0.10210899963721908,257
2888,콩나물,0.3170870685759356,257
2889,깨소금,0.1442858160111308,257
2890,간장,0.10795738954306615,257
2891,물,0.12199690567858233,257
2892,식용유,0.18238856330649003,257
2893,들깻가루,0.5065441013190833,257
2894,시금치,0.39296670873731226,257
2895,소금,0.058000186787299936,258
2896,참기름,0.11765255015893276,258
2897,당근,0.20633031599924556,258
2898,깨소금,0.16624973573127094,258
2899,쇠고기,0.22241584111252827,258
2900,양파,0.16359267340283798,258
2901,피망,0.36535567259422075,258
2902,통깨,0.37021838948432134,258
2903,가래떡,0.4745042448403979,258
2904,신김치,0.583652817086575,258
2905,소금,0.04495956181700391,259
2906,참기름,0.09119982873842977,259
2907,당근,0.15993949521075118,259
2908,쇠고기,0.17240838886003781,259
2909,간장,0.09642338552288385,259
2910,오이,0.21040589696159254,259
2911,식초,0.18682785812512473,259
2912,겨자,0.3884223173905466,259
2913,두부,0.21040589696159254,259
2914,양배추,0.33037825470930315,259
2915,황설탕,0.45242569658789755,259
2916,땅콩가루,0.5804324549825993,259
2917,설탕,0.10183601498626996,260
2918,소금,0.05281180959943672,260
2919,참기름,0.10712800116778708,260
2920,물,0.1279934648310645,260
2921,밀가루,0.2471535691153411,260
2922,청주,0.2689191557965693,260
2923,생강즙,0.29932188453297387,260
2924,검은깨,0.6066241066359467,260
2925,조청,0.6066241066359467,260
2926,당근,0.11029304028449358,261
2927,밥,0.157872013386283,261
2928,깨소금,0.08886812735925109,261
2929,오이,0.14509428105360178,261
2930,후춧가루,0.0699542787234876,261
2931,실파,0.1417125060986977,261
2932,계란노른자,0.25364433499697914,261
2933,파슬리,0.26785302931525173,261
2934,단무지,0.2977805708332582,261
2935,게맛살,0.26035317937711383,261
2936,김,0.23221942207173665,261
2937,참치,0.28617122226432234,261
2938,랩,0.400261736824089,261
2939,맛소금,0.400261736824089,261
2940,매실장아찌,0.400261736824089,261
2941,물,0.11327449503928894,262
2942,다시마,0.2707199408443128,262
2943,멸치,0.32075978208432193,262
2944,실파,0.2136333786437579,262
2945,두부,0.2187314467629247,262
2946,불린미역,0.5368636550978751,262
2947,된장,0.2737675318643514,262
2948,유부,0.4703277265344846,262
2949,미림,0.36487077481084884,262
2950,다진마늘,0.07493143104655328,263
2951,소금,0.0371270727326224,263
2952,진간장,0.19996364950448942,263
2953,호박,0.25479753995633925,263
2954,감자,0.21746895195426358,263
2955,양파,0.1047189228239045,263
2956,다시마,0.21504807895811365,263
2957,멸치,0.25479753995633925,263
2958,밀가루,0.17375069338223084,263
2959,대파,0.10993966745835447,263
2960,다시다,0.37360777250665805,263
2961,김,0.278083224981689,263
2962,당근즙,0.4793142348723542,263
2963,시금치즙,0.4793142348723542,263
2964,다진마늘,0.08197542474475202,264
2965,설탕,0.07832144744352715,264
2966,고춧가루,0.12431183859251169,264
2967,깨소금,0.11642384254162708,264
2968,대추,0.28326024343765527,264
2969,실파,0.18565390074573962,264
2970,다진생강,0.2665204657316915,264
2971,고추,0.3620464226921876,264
2972,밤,0.28802834941098954,264
2973,갓,0.3410819881292087,264
2974,고들빼기,0.5243725822539783,264
2975,멸치액젓,0.40872909287087145,264
2976,계란,0.20980840245239948,265
2977,다진마늘,0.1154286327013351,265
2978,청고추,0.23439899801506603,265
2979,홍고추,0.1998056370764881,265
2980,깨소금,0.16393504517066715,265
2981,간장,0.12265931621362255,265
2982,물,0.1386107712871594,265
2983,밀가루,0.2676554376168204,265
2984,실파,0.26141707695295613,265
2985,식초,0.2376620277644666,265
2986,굴,0.46789773511172156,265
2987,달래,0.6093182074719782,265
2988,설탕,0.12704481132022966,266
2989,진간장,0.35485173313303686,266
2990,고춧가루,0.20164558488585124,266
2991,마늘,0.2358117357112097,266
2992,생강,0.30350156598171735,266
2993,통깨,0.42054762062966256,266
2994,달래,0.70192467190958,266
2995,다진마늘,0.11587884148442688,267
2996,다진파,0.1880406028248281,267
2997,설탕,0.11071365133390636,267
2998,소금,0.0574157214919791,267
2999,참기름,0.11646697065854145,267
3000,깨소금,0.16457444455940762,267
3001,실고추,0.48214676238256454,267
3002,된장,0.3363081401132765,267
3003,두릅,0.7412427264267196,267
3004,다진마늘,0.1452655107490299,268
3005,다진파,0.23572736714471848,268
3006,미나리,0.3839161306651354,268
3007,숙주,0.5888435293622981,268
3008,참기름,0.14600278844157258,268
3009,깨소금,0.20631023264392184,268
3010,실고추,0.6044183286291059,268
3011,고추장,0.28972973569759847,269
3012,다진마늘,0.13875754381068134,269
3013,다진파,0.22516666416758715,269
3014,참기름,0.1394617910968825,269
3015,깨소금,0.19706743188435744,269
3016,참나물,0.887591028430561,269
3017,고추장,0.24686249810994917,270
3018,다진마늘,0.11822753993210314,270
3019,다진파,0.19185191700692694,270
3020,참기름,0.11882758964374276,270
3021,고춧가루,0.17928644965234206,270
3022,깨소금,0.1679101332624726,270
3023,마늘,0.20966414368036915,270
3024,간장,0.12563355266637227,270
3025,물엿,0.3690046146759486,270
3026,후춧가루,0.13217373440600808,270
3027,대파,0.1734638754794291,270
3028,오징어,0.33560281879734316,270
3029,생강즙,0.33201121722572596,270
3030,양파즙,0.5894819733995564,270
3031,다진마늘,0.11102173403576884,271
3032,소금,0.05500911882874618,271
3033,콩나물,0.3465142911038474,271
3034,밥,0.2801079135280637,271
3035,고춧가루,0.16835918721602972,271
3036,마늘,0.19688540258798476,271
3037,파,0.4042258406723263,271
3038,오이,0.25743673915993853,271
3039,후춧가루,0.12411792714426263,271
3040,실파,0.2514365501060251,271
3041,김치,0.3609565226857504,271
3042,육수,0.3420832523580432,271
3043,닭,0.4042258406723263,271
3044,소금,0.06456655916588915,272
3045,돼지고기,0.36594436573803424,272
3046,청고추,0.26462030187468505,272
3047,대파,0.19119272059902684,272
3048,깻잎,0.39169060877152917,272
3049,두부,0.3021645284337416,272
3050,생강,0.2974280981047021,272
3051,신김치,0.6497298756115357,272
3052,다진마늘,0.1316793022186038,273
3053,소금,0.06524454374578435,273
3054,참기름,0.13234762473779482,273
3055,청고추,0.2673989613931101,273
3056,호박,0.4477635326038644,273
3057,파,0.47943924764597406,273
3058,물,0.1581251481190292,273
3059,식용유,0.23640123024135712,273
3060,두부,0.3053374230949397,273
3061,새우젓,0.5337709182486398,273
3062,계란,0.15483526431996109,274
3063,설탕,0.08138747662022822,274
3064,소금,0.04220726743505829,274
3065,참기름,0.08561683891097441,274
3066,당근,0.1501484617502497,274
3067,마늘,0.15106576905841337,274
3068,간장,0.09052062465205969,274
3069,오이,0.1975254563004337,274
3070,홍피망,0.3453010872964015,274
3071,식초,0.1753907968298734,274
3072,겨자,0.3646442261732078,274
3073,새우,0.24722579881419915,274
3074,쭈꾸미,0.4496671468164532,274
3075,해파리,0.4496671468164532,274
3076,머스터드,0.3453010872964015,274
3077,설탕,0.08190151587277476,275
3078,당근,0.1510967919633765,275
3079,식용유,0.1538959271394269,275
3080,토마토케첩,0.296208051322888,275
3081,닭,0.31211236696262507,275
3082,버터,0.2711129031428098,275
3083,옥수수통조림,0.42741207396052894,275
3084,완두콩통조림,0.5483416199590605,275
3085,우스터소스,0.4525072221406071,275
3086,소금,0.05858109429140623,276
3087,참기름,0.11883091273068111,276
3088,후춧가루,0.13217743072612795,276
3089,새우,0.34313422099373175,276
3090,샐러리,0.4304739394420916,276
3091,미림,0.45732102790090867,276
3092,아스파라거스,0.6728931324227808,276
3093,다진마늘,0.10830369502325364,277
3094,다진파,0.17574815073609357,277
3095,소금,0.05366238314388968,277
3096,참기름,0.10885337744923941,277
3097,부추,0.3626238086635392,277
3098,쇠고기,0.20578147664973417,277
3099,간장,0.11508805799799925,277
3100,물,0.13005489495197697,277
3101,식용유,0.19443546792705182,277
3102,후춧가루,0.12107926655171652,277
3103,밀가루,0.2511341615036935,277
3104,녹말가루,0.3295489520307768,277
3105,육수,0.33370835501463036,277
3106,배추,0.40193334584506146,277
3107,쑥갓,0.36827689895528826,277
3108,팽이버섯,0.32554083403697415,277
3109,소금,0.053378850430106886,278
3110,돼지고기,0.3025357060499921,278
3111,청고추,0.21876847236426572,278
3112,표고버섯,0.2478319121889792,278
3113,마늘,0.19105044182462794,278
3114,양파,0.15055794349516663,278
3115,후춧가루,0.12043952729645113,278
3116,대파,0.15806398494861046,278
3117,녹말가루,0.3278077340076596,278
3118,피망,0.3362448792228432,278
3119,생강,0.24589152910644216,278
3120,굴소스,0.3922460702634769,278
3121,조미술,0.512685597559928,278
3122,다진마늘,0.09569987053485626,279
3123,다진파,0.15529548893575026,279
3124,참기름,0.09618558375997596,279
3125,깨소금,0.13591569294207878,279
3126,간장,0.10169470439722102,279
3127,물,0.11491977819091237,279
3128,밀가루,0.22190846524324928,279
3129,갑오징어,0.4771591168129417,279
3130,꼬치,0.4376727757174695,279
3131,생강즙,0.2687481319738968,279
3132,풋마늘,0.6121638087266711,279
3133,고사리,0.4728121178860856,280
3134,다진마늘,0.11363535905477057,280
3135,다진파,0.1844000263132293,280
3136,도라지,0.4728121178860856,280
3137,설탕,0.1085701700192084,280
3138,소금,0.05630411940221704,280
3139,참기름,0.11421210170265142,280
3140,당근,0.20029671267994045,280
3141,밥,0.2867020913003317,280
3142,고춧가루,0.17232262543565655,280
3143,간장,0.12075370827108844,280
3144,오이,0.2634972020785042,280
3145,식초,0.23396976319193322,280
3146,대파,0.16672621103726867,280
3147,상추,0.3992685003485275,280
3148,계란,0.18141041596628144,281
3149,소금,0.04945151206879751,281
3150,표고버섯,0.2295977282743054,281
3151,간장,0.10605713268085767,281
3152,새우,0.2896584004778179,281
3153,두부,0.23142773933813526,281
3154,모시조개,0.3860497418853149,281
3155,은행,0.44079177138158815,281
3156,다시물,0.44079177138158815,281
3157,조미술,0.4749648561358627,281
3158,양상추,0.3108522180545777,282
3159,훈제연어,0.4147293571163942,282
3160,무순,0.32689575744727356,282
3161,땅콩버터,0.4147293571163942,282
3162,오이피클,0.5025629567855148,282
3163,체리,0.4471461253909825,282
3164,소금,0.059269013999701095,283
3165,우유,0.4439272299547544,283
3166,후춧가루,0.13372959462282766,283
3167,밀가루,0.2773725888031203,283
3168,버터,0.3783173835243181,283
3169,생크림,0.5120469781471457,283
3170,브로콜리,0.5470653438855012,283
3171,고추장,0.19537931882455203,284
3172,다진마늘,0.09357118393879642,284
3173,다진파,0.15184119559262932,284
3174,설탕,0.08940033659978355,284
3175,참기름,0.09404609327017976,284
3176,고춧가루,0.14189625672484915,284
3177,간장,0.09943267255819375,284
3178,후춧가루,0.10460889925549345,284
3179,식초,0.1926585873433726,284
3180,새우,0.27156597732195176,284
3181,오징어,0.26561284372574306,284
3182,피망,0.29204869435612946,284
3183,가래떡,0.37929709476822676,284
3184,케첩,0.46654549518032407,284
3185,핫소스,0.49393832998213033,284
3186,소금,0.061535154028529646,285
3187,당근,0.21890563598234627,285
3188,밥,0.3133386603995586,285
3189,양파,0.17356324028230277,285
3190,후춧가루,0.13884272148225768,285
3191,피망,0.38762319284815233,285
3192,햄,0.5167395709154802,285
3193,옥수수통조림,0.6192250057800129,285
3194,다진마늘,0.1104790402848865,286
3195,설탕,0.10555454118385652,286
3196,참기름,0.11103976341507461,286
3197,고춧가루,0.16753621791547516,286
3198,간장,0.1173996712959825,286
3199,물,0.13266712622834478,286
3200,김치,0.3591921037555014,286
3201,꽁치,0.5257611306095417,286
3202,다진대파,0.7067017928789201,286
3203,계란,0.1992445097308037,287
3204,소금,0.054312990933364266,287
3205,돼지고기,0.30783014110105994,287
3206,청피망,0.42400151691366833,287
3207,밀가루,0.2541789357404127,287
3208,생강즙,0.30783014110105994,287
3209,빵가루,0.5013202187328589,287
3210,모짜렐라치즈,0.52165769752571,287
3211,다진마늘,0.11219770568218682,288
3212,설탕,0.10719659869080811,288
3213,참기름,0.11276715169265009,288
3214,당근,0.19776266652655114,288
3215,표고버섯,0.2581063381322805,288
3216,간장,0.11922599737729657,288
3217,양파,0.15679965961216644,288
3218,청피망,0.4339846302655328,288
3219,후춧가루,0.1254326171407889,288
3220,가래떡,0.45480095488317723,288
3221,채썬쇠고기,0.6385564176287825,288
3222,설탕,0.07348259382328,289
3223,쇠고기,0.1461337247294541,289
3224,간장,0.08172867092286362,289
3225,식용유,0.1380764664064388,289
3226,양파,0.10748517993693935,289
3227,후춧가루,0.08598326971299629,289
3228,깻잎,0.23117967371927467,289
3229,토마토,0.291229162892971,289
3230,무순,0.32000926964746523,289
3231,조미술,0.3660125957191705,289
3232,케첩,0.38347700273088003,289
3233,핫소스,0.4059925393604615,289
3234,춘권피,0.4919758090734578,289
3235,다진파,0.17655468455473913,290
3236,설탕,0.10395102703095731,290
3237,소금,0.05390864762299452,290
3238,참기름,0.109352921426339,290
3239,밥,0.2745042845315613,290
3240,김칫잎,0.619222962672347,290
3241,조미료,0.6959660508250868,290
3242,계란,0.16918167767426417,291
3243,국간장,0.2943738844185207,291
3244,다진파,0.15103983127713352,291
3245,설탕,0.08892851313142398,291
3246,소금,0.04611802321694317,291
3247,참기름,0.09354975113546221,291
3248,당근,0.16406061481333037,291
3249,호박,0.3165010866316276,291
3250,고춧가루,0.14114737829170776,291
3251,깨소금,0.13219111173525144,291
3252,간장,0.09890790195643763,291
3253,후춧가루,0.10405681035353598,291
3254,소면,0.44294783609512445,291
3255,국멸치,0.4256789598460974,291
3256,채썬쇠고기,0.5297357701996334,291
3257,소금,0.05227436263359088,292
3258,감자,0.30619302894880196,292
3259,양파,0.14744267574550435,292
3260,베이컨,0.4174282728050941,292
3261,모짜렐라치즈,0.5020773701179396,292
3262,크림수프,0.6748672676029157,292
3263,다진마늘,0.14161605418102852,293
3264,다진파,0.22980526778439447,293
3265,설탕,0.1353036520302896,293
3266,참기름,0.14233480949407715,293
3267,청고추,0.2875773577667653,293
3268,깨소금,0.20112717005951355,293
3269,간장,0.15048717085353958,293
3270,물,0.1700575501701275,293
3271,양파,0.19791268418716734,293
3272,후춧가루,0.1583211724078808,293
3273,코다리,0.8059865367721002,293
3274,계란,0.16783732168569057,294
3275,설탕,0.08822186699322125,294
3276,숙주,0.3742972243533897,294
3277,참기름,0.09280638359178132,294
3278,당근,0.16275695195192985,294
3279,밥,0.23296816944194976,294
3280,간장,0.09812195733087126,294
3281,물,0.11088240669914404,294
3282,식용유,0.16577209677026472,294
3283,청피망,0.35716557051237074,294
3284,청주,0.23296816944194976,294
3285,닭,0.3361981207757993,294
3286,파인애플,0.4603955218462203,294
3287,브로콜리,0.42229641826862996,294
3288,다진마늘,0.08737748842525903,295
3289,설탕,0.08348271922658679,295
3290,고춧가루,0.1325038116186795,295
3291,간장,0.0928509914038168,295
3292,식용유,0.1568670657506936,295
3293,양파,0.12211266139127337,295
3294,깻잎,0.26264053550442146,295
3295,들깻가루,0.4356637576760778,295
3296,양배추,0.31813805667237516,295
3297,순대,0.5589279882243419,295
3298,쫄면,0.4972958729502098,295
3299,고추장,0.19870355408290571,296
3300,설탕,0.09092141750446495,296
3301,참기름,0.09564621830408823,296
3302,고춧가루,0.14431051705941775,296
3303,깨소금,0.1351535389183642,296
3304,간장,0.10112444627272442,296
3305,양파,0.13299346705277726,296
3306,깻잎,0.286043027867602,296
3307,생강즙,0.26724111342647294,296
3308,닭,0.3464856361022344,296
3309,양배추,0.3464856361022344,296
3310,고구마,0.4352185038091803,296
3311,흰떡,0.5416072464653714,296
3312,간장,0.07887327769685704,297
3313,레몬즙,0.3394541198987106,297
3314,샐러리,0.2702458090159629,297
3315,피망,0.23166266357242085,297
3316,게맛살,0.30882895445950503,297
3317,팽이버섯,0.2231028401323019,297
3318,베이컨,0.2936721058813301,297
3319,마요네즈,0.2702458090159629,297
3320,머스터드,0.3008709744551685,297
3321,프랑크소시지,0.42243335145574434,297
3322,흰떡,0.42243335145574434,297
3323,고추장,0.2588212917258366,298
3324,다진마늘,0.12395485275031987,298
3325,다진파,0.2011458255506068,298
3326,설탕,0.11842968200876375,298
3327,참기름,0.12458397075186059,298
3328,밥,0.31273818119598257,298
3329,마늘,0.2198209323466192,298
3330,쇠고기,0.23551932029082207,298
3331,간장,0.13171963596809239,298
3332,열무김치,0.7929025854026821,298
3333,소금,0.05679339136242599,299
3334,참기름,0.1152045828829439,299
3335,당근,0.20203725256009114,299
3336,청고추,0.2327626647751121,299
3337,마늘,0.20327156589327036,299
3338,식용유,0.2057800823923129,299
3339,다시마,0.3289596731194641,299
3340,후춧가루,0.12814380890816124,299
3341,실파,0.25959213121456937,299
3342,청주,0.2891934772894179,299
3343,생강즙,0.3218883249893672,299
3344,맛살,0.6523586402240005,299
3345,다진마늘,0.08938819402957268,300
3346,다진파,0.14505331323149687,300
3347,설탕,0.08540379952355395,300
3348,소금,0.0442901187768836,300
3349,참기름,0.08984187309692226,300
3350,당근,0.15755801332832106,300
3351,당면,0.39478509541231477,300
3352,밥,0.22552647678515364,300
3353,깨소금,0.1269516694690334,300
3354,쇠고기,0.16984124649218102,300
3355,간장,0.0949876516826417,300
3356,양파,0.12492268279429314,300
3357,후춧가루,0.09993248124322437,300
3358,실파,0.2024419751880531,300
3359,느타리버섯,0.29929068774245876,300
3360,햇살담은간장,0.5087395023879951,300
3361,목이버섯,0.42539143927160245,300
3362,팽이버섯,0.26868434388317114,300
3363,계란,0.17018130546515117,301
3364,설탕,0.08945395663305178,301
3365,소금,0.046390516422485144,301
3366,물,0.11243096908157456,301
3367,버터,0.29611322357049835,301
3368,강력분,0.5328657698839847,301
3369,쑥,0.46682531722489534,301
3370,이스트,0.5989062225430741,301
3371,소금,0.11776009297579998,302
3372,깻잎,0.7143871859142112,302
3373,된장,0.6897706206442148,302
3374,다진마늘,0.08468653675396352,303
3375,다진파,0.13742377140094533,303
3376,설탕,0.08091171418998361,303
3377,소금,0.04196053866347359,303
3378,쇠고기,0.1609079042210047,303
3379,간장,0.08999147306559781,303
3380,양파,0.11835197570232427,303
3381,실파,0.191793893572077,303
3382,식초,0.17436552420553972,303
3383,상추,0.29755409593213206,303
3384,새우,0.24578060415099745,303
3385,육수,0.26093851060190915,303
3386,후추,0.2879688927724618,303
3387,레몬,0.3740201136795673,303
3388,다진고추,0.48198072502640116,303
3389,쌀국수,0.4222466849497986,303
3390,마늘,0.17445970949010062,304
3391,멸치,0.3345190362653844,304
3392,후춧가루,0.10998061424297272,304
3393,대파,0.1443377813294723,304
3394,모시조개,0.38052220623794686,304
3395,쌀뜨물,0.4499122480799031,304
3396,된장,0.28551101489382136,304
3397,아욱,0.629282904164832,304
3398,고추장,0.20617158650356324,305
3399,설탕,0.0943385888620149,305
3400,고춧가루,0.1497342530616028,305
3401,마늘,0.17510472212851108,305
3402,대파,0.1448714271404721,305
3403,어묵,0.45157566416052924,305
3404,라면,0.5212222549449245,305
3405,떡,0.6316094896412626,305
3406,다진마늘,0.11684057554309929,306
3407,설탕,0.11163251700328837,306
3408,진간장,0.3118033056286842,306
3409,고춧가루,0.17718318402369465,306
3410,파,0.4254120175994663,306
3411,물,0.14030628202596115,306
3412,다진생강,0.37987487966141087,306
3413,배추김치,0.5001525353633381,306
3414,고등어,0.5001525353633381,306
3415,참기름,0.08148216425058102,307
3416,부추,0.271441947242035,307
3417,표고버섯,0.18649990464538124,307
3418,마늘,0.14377038399954506,307
3419,쇠고기,0.1540376649123247,307
3420,간장,0.08614913257465392,307
3421,물,0.09735255405383009,307
3422,식용유,0.1455446133599166,307
3423,완두콩,0.37076788022633167,307
3424,후춧가루,0.09063385000715732,307
3425,대파,0.1189472245943302,307
3426,녹말가루,0.24668377286226525,307
3427,새우,0.2352865791612115,307
3428,죽순,0.3069808854147577,307
3429,청주,0.20454143252821677,307
3430,생강,0.18503971634004016,307
3431,굴소스,0.29517528253537406,307
3432,해삼,0.5185853228837372,307
3433,다진마늘,0.11765194246466004,308
3434,설탕,0.11240771800898373,308
3435,청고추,0.2389138360461887,308
3436,식용유,0.2112181904849245,308
3437,대파,0.17261935678711623,308
3438,바지락,0.4654991565874042,308
3439,마른고추,0.4895242515431863,308
3440,두반장,0.6210544906448829,308
3441,다진마늘,0.15708667784356573,309
3442,설탕,0.15008468722317608,309
3443,소금,0.07783340625111895,309
3444,참기름,0.1578839524531583,309
3445,청고추,0.31899329504594737,309
3446,홍고추,0.2719152346192494,309
3447,깨소금,0.22309899221128973,309
3448,쇠고기,0.29847115116164313,309
3449,간장,0.1669269057393809,309
3450,대파,0.2304781435914358,309
3451,청주,0.3963297993493783,309
3452,가지,0.6076167368046664,309
3453,다진마늘,0.0917315871049291,310
3454,청고추,0.18627780300717736,310
3455,표고버섯,0.21102485023875667,310
3456,호박,0.31192494797150555,310
3457,홍고추,0.15878632339829946,310
3458,대파,0.13458891737270343,310
3459,두부,0.21270682598643734,310
3460,쌀뜨물,0.4195242702502936,310
3461,양송이버섯,0.32796667597943424,310
3462,느타리버섯,0.3071368662315588,310
3463,청국장,0.5220765726800952,310
3464,팽이버섯,0.27572814913897703,310
3465,계란,0.25111704222493275,311
3466,부추,0.46257259867302936,311
3467,청고추,0.2805492172573287,311
3468,물,0.16590149154796172,311
3469,식용유,0.24802706696149177,311
3470,밀가루,0.3203534321987173,311
3471,찹쌀가루,0.5466214354755711,311
3472,오징어,0.39216949482481556,311
3473,설탕,0.1018655419653919,312
3474,당근,0.1879276157292443,312
3475,쇠고기,0.20257846510953195,312
3476,간장,0.11329669959242951,312
3477,물,0.12803057606685198,312
3478,식초,0.2195212250919753,312
3479,양배추,0.3881917822392552,312
3480,고추냉이,0.6067999950712307,312
3481,맛술,0.3466387888988275,312
3482,무순,0.4436141403089795,312
3483,계란,0.17881689055060848,313
3484,설탕,0.0939931582311598,313
3485,소금,0.04874453086978123,313
3486,당근,0.17340417358447516,313
3487,청고추,0.1997751257018496,313
3488,표고버섯,0.22631529523159155,313
3489,간장,0.10454089190903601,313
3490,후춧가루,0.10998304026668348,313
3491,청주,0.24820846304310673,313
3492,계란노른자,0.3987829710839754,313
3493,느타리버섯,0.32939139859147715,313
3494,팽이버섯,0.2957068677240899,313
3495,닭안심,0.6292967852952186,313
3496,다진마늘,0.11559405937403817,314
3497,다진파,0.18757847704737618,314
3498,설탕,0.11044156311769868,314
3499,소금,0.05727461747224161,314
3500,참기름,0.11618074317067709,314
3501,진간장,0.30847682542070637,314
3502,깨소금,0.16416998886208364,314
3503,쇠고기,0.2196334688749017,314
3504,후춧가루,0.12922960683602766,314
3505,잣가루,0.6578862553761975,314
3506,새송이버섯,0.5501031072638198,314
3507,소금,0.0831941595634618,315
3508,참기름,0.16875816394980447,315
3509,돼지고기,0.4715201545174456,315
3510,부추,0.5621849279144409,315
3511,간장,0.17842394802446865,315
3512,후춧가루,0.18771227126310377,315
3513,밀가루,0.38933968787693424,315
3514,대파,0.24635225897698285,315
3515,생강,0.38323678653534465,315
3516,설탕,0.0972282335788106,316
3517,소금,0.050422229897212734,316
3518,돼지고기,0.28577844595102736,316
3519,청고추,0.2066510259949588,316
3520,마늘,0.180468279515666,316
3521,간장,0.10813900126721514,316
3522,후춧가루,0.11376845857714599,316
3523,대파,0.14930892147975489,316
3524,생강,0.2322717538965437,316
3525,굴소스,0.3705198102195939,316
3526,쌀국수,0.5073962370365867,316
3527,숙주나물,0.5791761425708698,316
3528,다진마늘,0.09598142921235589,317
3529,표고버섯,0.2208014421692141,317
3530,파,0.34946467238384143,317
3531,간장,0.10199390048096461,317
3532,양송이버섯,0.3431610777487601,317
3533,올리브유,0.31205712315517037,317
3534,화이트와인,0.43896045319519106,317
3535,느타리버섯,0.3213662416086676,317
3536,파스타,0.5462639117625313,317
3537,고사리,0.3604318161931258,318
3538,다진마늘,0.08662594992486394,318
3539,도라지,0.3604318161931258,318
3540,소금,0.042921480325056036,318
3541,참기름,0.08706560955326165,318
3542,고춧가루,0.13136413917357695,318
3543,마늘,0.15362203782575187,318
3544,간장,0.09205237500847932,318
3545,후춧가루,0.09684440109819212,318
3546,대파,0.12709790798052134,318
3547,생강즙,0.24326639203019776,318
3548,생강,0.1977192903856054,318
3549,닭봉,0.55412061838951,318
3550,닭육수,0.4930186042698523,318
3551,계란,0.25050996015318855,319
3552,소금,0.06828767935889607,319
3553,밥,0.3477227011114765,319
3554,식용유,0.2474274549864321,319
3555,감자,0.3999897909677996,319
3556,양파,0.19260910430798395,319
3557,후춧가루,0.15407854901120613,319
3558,김치,0.4480872227821585,319
3559,햄,0.5734436955235328,319
3560,고추장,0.2339303186562111,320
3561,설탕,0.10704024025971699,320
3562,참기름,0.11260266797644439,320
3563,물엿,0.34967387820206974,320
3564,식용유,0.20113250457519358,320
3565,술,0.4948010709082674,320
3566,오징어채,0.7166487472099549,320
3567,다진마늘,0.09439044420708866,321
3568,소금,0.046768636850988254,321
3569,양파,0.1319134774844374,321
3570,후춧가루,0.10552479997687224,321
3571,애호박,0.33747285104105296,321
3572,바지락,0.37346321061811943,321
3573,맛술,0.306884474573034,321
3574,청장,0.6037877952213943,321
3575,칼국수,0.49826299524452206,321
3576,고추장,0.27955196160575396,322
3577,도라지,0.5570589903029486,322
3578,소금,0.06633653139924887,322
3579,참기름,0.13456270608991733,322
3580,고춧가루,0.20302751156362664,322
3581,깨소금,0.1901447465143187,322
3582,간장,0.1422699128473605,322
3583,물엿,0.4178681033531977,322
3584,오이,0.3104478074584121,322
3585,식초,0.27565909399242566,322
3586,오징어,0.38004325093328767,322
3587,다진마늘,0.09576975959040192,323
3588,참기름,0.09625582752904818,323
3589,고춧가루,0.14523029228961523,323
3590,깨소금,0.13601495137743996,323
3591,파,0.3486939914750784,323
3592,간장,0.10176897144486273,323
3593,식용유,0.17193354312817283,323
3594,청피망,0.37044076305972334,323
3595,홍피망,0.3882091692144321,323
3596,애호박,0.3424042982738922,323
3597,새우젓국,0.6126108683746312,323
3598,소금,0.06289723526071303,324
3599,참기름,0.127586143015484,324
3600,찹쌀,0.4711027489210746,324
3601,당근,0.2237511143612983,324
3602,호박,0.43165430600735727,324
3603,깨소금,0.1802864666396345,324
3604,물,0.1524362662513107,324
3605,양파,0.17740506429197136,324
3606,실파,0.28749167741433507,324
3607,깻잎,0.38156371793047694,324
3608,양송이버섯,0.4538534953170043,324
3609,소금,0.07677752939361274,325
3610,참기름,0.155742121334666,325
3611,간장,0.16466239920992654,325
3612,물,0.18607622201914106,325
3613,후춧가루,0.17323432918931042,325
3614,홍합,0.613094256350124,325
3615,미역,0.7086725876797572,325
3616,고추장,0.24512133534866357,326
3617,설탕,0.11216094937682403,326
3618,소금,0.058166285314478545,326
3619,밥,0.29618429024175663,326
3620,깨소금,0.16672583482298703,326
3621,물,0.14097044676597825,326
3622,식용유,0.21075450324995149,326
3623,양파,0.16406116330975967,326
3624,후춧가루,0.13124149080428735,326
3625,실파,0.2658673765977972,326
3626,오징어,0.3332357556138046,326
3627,피망,0.36640196300250505,326
3628,두반장,0.6196910898938702,326
3629,다진마늘,0.09040872280301518,327
3630,소금,0.0447957710174473,327
3631,참기름,0.09086758144186373,327
3632,당근,0.15935682454532352,327
3633,간장,0.096072108446941,327
3634,식용유,0.1623089804933904,327
3635,감자,0.26238775799277386,327
3636,완두콩,0.4134742966434293,327
3637,후춧가루,0.10107339222836491,327
3638,굴소스,0.32917466383101107,327
3639,옥수수,0.4772445070947028,327
3640,껍질콩,0.5783178993230677,327
3641,고추장,0.2069336397220325,328
3642,미나리,0.26191988684451467,328
3643,소금,0.04910450211163505,328
3644,콩나물,0.3093198382652302,328
3645,청고추,0.2012504358301286,328
3646,홍고추,0.1715492467266228,328
3647,고춧가루,0.15028770211535356,328
3648,후춧가루,0.11079524895720143,328
3649,무,0.2193616739032061,328
3650,팽이버섯,0.29789061975739406,328
3651,미림,0.3833407629524193,328
3652,대구,0.6339440501525314,328
3653,설탕,0.10240432622661484,329
3654,참기름,0.10772584513514519,329
